collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
104697	M. Uhen		Aves	Avetheropoda	Scolopacidae		Scolopax		minor		Philohela		minor	1461	38.332222	-79.570278	38.33	-79.57	0.02987	0.02987	0.02987
104697	M. Uhen		Aves	Avetheropoda	Corvidae	cf.	Corvus		sp.					1461	38.332222	-79.570278	38.33	-79.57	0.02987	0.02987	0.02987
104707	M. Uhen		Aves	Avetheropoda	Phasianidae		Meleagris		gallopavo					1461	36.787500	-78.933333	36.79	-78.93	0.01170	0.00000	0.00585
105772	M. Carrano	CC BY	Aves	Avetheropoda	Bohaiornithidae	n. gen.	Bohaiornis	n. sp.	guoi					35309	40.65	119.6833	43.82	119.98	125.00000	113.00000	119
105772	M. Carrano	CC BY	Aves	Avetheropoda	Bohaiornithidae	n. gen.	Sulcavis	n. sp.	geeorum					35309	40.65	119.6833	43.82	119.98	125.00000	113.00000	119
106280	J. Alroy	CC BY	Aves	Avetheropoda	Ciconiidae		Leptoptilos	n. sp.	robustus					35429	-8.530556	120.443611	-8.53	120.44	0.12600	0.01170	0.06885
106325	J. Alroy	CC BY	Aves	Avetheropoda	Protostrigidae		Protostrix	n. sp.	saurodosis		Minerva	n. sp.	saurodosis	35472	41.283333	-110.033333	45.27	-96.30	50.30000	46.20000	48.25
106330	M. Carrano	CC BY	Aves	Avetheropoda			Hesperornis		regalis					35475	69.322222	-128.240278	78.17	-70.12	83.50000	70.60000	77.05
106331	M. Carrano		Aves	Avetheropoda			Hesperornis		regalis					35475	69.312222	-128.277222	78.17	-70.20	83.50000	70.60000	77.05
106332	M. Carrano		Aves	Avetheropoda			Hesperornis		regalis					35475	69.301389	-128.297778	78.17	-70.26	83.50000	70.60000	77.05
106334	M. Carrano		Aves	Avetheropoda			Hesperornis		regalis					35475	69.316389	-128.259722	78.17	-70.16	83.50000	70.60000	77.05
106341	M. Carrano		Aves	Avetheropoda			Hesperornis		regalis					35475	69.385833	-128.148611	78.20	-69.79	83.50000	70.60000	77.05
106346	M. Clapham	CC BY	Aves	Avetheropoda	Hongshanornithidae	n. gen.	Tianyuornis	n. sp.	cheni					35481	41.332500	119.127778	43.98	120.63	125.45000	122.46000	123.955
106400	M. Kosnik		Aves	Avetheropoda	Columbidae		Ectopistes		migratorius					35513	32.655	-117	32.60	-116.68	2.58800	0.01170	1.29985
106497	J. Alroy	CC BY	Aves	Avetheropoda	Menuridae		Menura	n. sp.	tyawanoides					35571	-19.011667	138.673333	-30.69	134.66	23.03000	15.97000	19.5
107676	M. Carrano		Aves	Avetheropoda			Hesperornis		sp.					35745	43.583333	-103.202778	49.43	-71.12	83.50000	70.60000	77.05
109023	M. Uhen		Aves	Avetheropoda	Prophaethontidae	?	Prophaethon		sp.					35915	38.892222	-76.846944	39.52	-56.31	66.00000	56.00000	61
109245	M. Carrano		Aves	Avetheropoda	Longipterygidae	n. gen.	Camptodontus	n. sp.	yangi					36151	41.4239	120.1753	44.66	120.25	125.00000	113.00000	119
109863	M. Uhen		Aves	Avetheropoda	Anatidae	n. gen.	Geochen	n. sp.	rhuax					36282	19.202222	-155.484722	19.20	-155.48	0.01170	0.00000	0.00585
110072	M. Uhen		Aves	Avetheropoda	Anatidae		Thambetochen		chauliodous					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Fringillidae		Ciridops		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Anatidae		Branta		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Accipitridae		Haliaeetus		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Scolopacidae		Numenius		tahitiensis					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Plataleidae		Apteribis		glenos					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110072	M. Uhen		Aves	Avetheropoda	Procellariidae		Pterodroma		hypoleuca					36280	21.199167	-157.158889	21.20	-157.16	0.12600	0.01170	0.06885
110073	M. Uhen		Aves	Avetheropoda			Gallus		gallus					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Anatidae		Branta		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Anatidae		Thambetochen		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Accipitridae		Buteo		solitarius					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Procellariidae		Pterodroma		hypoleuca					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Plataleidae		Apteribis		glenos					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		pacificus					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110073	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		sp.					36280	21.199167	-157.158889	21.20	-157.16	0.01170	0.00000	0.00585
110074	M. Uhen		Aves	Avetheropoda	Anatidae		Thambetochen		sp.					36280	21.227500	-157.250556	21.23	-157.25	0.01170	0.00000	0.00585
110074	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		pacificus					36280	21.227500	-157.250556	21.23	-157.25	0.01170	0.00000	0.00585
110074	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		sp.					36280	21.227500	-157.250556	21.23	-157.25	0.01170	0.00000	0.00585
110074	M. Uhen		Aves	Avetheropoda	Anatidae		Branta		sp.					36280	21.227500	-157.250556	21.23	-157.25	0.01170	0.00000	0.00585
110074	M. Uhen		Aves	Avetheropoda	Plataleidae		Apteribis		glenos					36280	21.227500	-157.250556	21.23	-157.25	0.01170	0.00000	0.00585
110075	M. Uhen		Aves	Avetheropoda	Plataleidae		Apteribis		sp.					36280	21.194167	-156.194167	21.19	-156.19	0.01170	0.00000	0.00585
110075	M. Uhen		Aves	Avetheropoda	Procellariidae		Pterodroma		hypoleuca					36280	21.194167	-156.194167	21.19	-156.19	0.01170	0.00000	0.00585
110076	M. Uhen		Aves	Avetheropoda	Diomedeidae		Diomedea		sp.					36280	21.876389	-159.4325	21.88	-159.43	0.01170	0.00000	0.00585
110076	M. Uhen		Aves	Avetheropoda	Meliphagidae		Moho		braccatus					36280	21.876389	-159.4325	21.88	-159.43	0.01170	0.00000	0.00585
110076	M. Uhen		Aves	Avetheropoda	Scolopacidae		Numenius		tahitiensis					36280	21.876389	-159.4325	21.88	-159.43	0.01170	0.00000	0.00585
110076	M. Uhen		Aves	Avetheropoda	Anatidae		Branta		sp.					36280	21.876389	-159.4325	21.88	-159.43	0.01170	0.00000	0.00585
110077	M. Uhen		Aves	Avetheropoda	Anatidae		Geochen		rhuax					36280	19.616667	-155.866667	19.62	-155.87	0.01170	0.00000	0.00585
110077	M. Uhen		Aves	Avetheropoda	Strigidae		Asio		flammeus					36280	19.616667	-155.866667	19.62	-155.87	0.01170	0.00000	0.00585
110077	M. Uhen		Aves	Avetheropoda	Procellariidae		Pterodroma		phaeophygia					36280	19.616667	-155.866667	19.62	-155.87	0.01170	0.00000	0.00585
110078	M. Uhen		Aves	Avetheropoda	Plataleidae		Apteribis		sp.					36280	20.726944	-155.993056	20.73	-155.99	0.01170	0.00000	0.00585
112320	D. Ksepka		Aves	Avetheropoda			Palaeospiza		bella					36566	38.900000	-105.3	40.38	-96.99	34.07	36.73	35.4
114539	J. Alroy	CC BY	Aves	Avetheropoda		n. gen.	Namaortyx	n. sp.	sperrgebietensis					47755	-27.266667	15.416667	-33.58	6.14	47.80000	41.30000	44.55
114684	M. Clapham	CC BY	Aves	Avetheropoda	Heterostrigidae	n. gen.	Heterostrix	n. sp.	tatsinensis					37157	45.414	101.257	46.86	98.79	33.90000	28.40000	31.15
114685	M. Clapham	CC BY	Aves	Avetheropoda	Protostrigidae		Eostrix	n. sp.	tsaganica					37157	43.4673	100.3706	43.48	92.38	55.80000	48.60000	52.2
115188	M. Uhen		Aves	Avetheropoda	Phalacrocoracidae		Phalacrocorax		capensis					37305	-33.029167	17.960278	-33.03	17.96	0.78100	0.12600	0.4535
115188	M. Uhen		Aves	Avetheropoda	Spheniscidae		Spheniscus		demersus					37305	-33.029167	17.960278	-33.03	17.96	0.78100	0.12600	0.4535
115225	M. Uhen	CC BY	Aves	Avetheropoda	Spheniscidae		Spheniscus		demersus					37211	-33.665047	18.4237167	-33.67	18.42	0.12600	0.01170	0.06885
116134	R. Benson		Aves	Avetheropoda	Confuciusornithidae	n. gen.	Jibeinia	n. sp.	luanhera					37441	40	116.666667	42.49	117.82	129.40000	113.00000	121.2
116136	R. Benson		Aves	Avetheropoda		n. gen.	Cathayornis	n. sp.	yandica	n. gen.	Cuspirostrisornis	n. sp.	houi	37441	41.750000	120	44.72	120.72	129.40000	113.00000	121.2
117471	M. Uhen	CC BY	Aves	Avetheropoda			Mancalla		lucasi					37795	37.47015	-122.446383	37.24	-121.19	5.33300	3.60000	4.4665
117472	M. Uhen	CC BY	Aves	Avetheropoda	Sulidae		Morus		sp.					37795	37.47015	-122.446383	37.29	-121.50	3.60000	2.58800	3.094
118207	R. Benson		Aves	Avetheropoda			Archaeorhynchus		spathula					38070	40.807522	119.795700	43.55	121.44	125.45000	122.46000	123.955
118207	R. Benson		Aves	Avetheropoda		n. gen.	Zhongjianornis	n. sp.	yangi					38070	40.807522	119.795700	43.55	121.44	125.45000	122.46000	123.955
118207	R. Benson		Aves	Avetheropoda		n. gen.	Jianchangornis	n. sp.	microdonta					38070	40.807522	119.795700	43.55	121.44	125.45000	122.46000	123.955
118207	R. Benson		Aves	Avetheropoda		n. gen.	Schizooura	n. sp.	lii					38070	40.807522	119.795700	43.55	121.44	125.45000	122.46000	123.955
118207	R. Benson		Aves	Avetheropoda			Jeholornis	n. sp.	palmapenis					38070	40.807522	119.795700	43.55	121.44	125.45000	122.46000	123.955
118314	P. Mannion	CC BY	Aves	Avetheropoda		n. gen.	Itaboravis	n. sp.	elaphrocnemoides					42973	-22.838889	-42.875	-25.74	-31.33	58.70000	48.60000	53.65
118314	P. Mannion	CC BY	Aves	Avetheropoda	Cuculidae	n. gen.	Eutreptodactylus	n. sp.	itaboraiensis					42973	-22.838889	-42.875	-25.74	-31.33	58.70000	48.60000	53.65
118314	P. Mannion	CC BY	Aves	Avetheropoda	Phorusrhacidae	n. gen.	Paleopsilopterus	n. sp.	itaboraiensis					42973	-22.838889	-42.875	-25.74	-31.33	58.70000	48.60000	53.65
118366	M. Carrano		Aves	Avetheropoda		n. gen.	Volgavis	n. sp.	marina					38130	49.35	44.53	42.45	38.46	70.60000	66.00000	68.3
118411	P. Mannion	CC BY	Aves	Avetheropoda	Hesperornithidae	n. gen.	Canadaga	n. sp.	arctica		Hesperornis		sp.	54137	73.500000	-79	71.43	-25.18	70.60000	66.00000	68.3
118940	P. Mannion		Aves	Avetheropoda	Hesperornithidae		Canadaga		arctica					38194	76.283333	-91.2	72.12	-15.13	83.60000	72.10000	77.85
119238	M. Carrano	CC BY	Aves	Avetheropoda			Archaeopteryx		lithographica					38270	48.892746	10.990304	40.12	19.12	150.80000	145.00000	147.9
120368	M. Uhen		Aves	Avetheropoda	Plotopteridae		Tonsala		buchanani					38491	48.328889	-124.531389	48.00	-113.71	33.90000	28.40000	31.15
120417	M. Uhen		Aves	Avetheropoda	Plotopteridae		Tonsala		buchanani					38489	48.131111	-123.755833	47.81	-112.93	33.90000	28.40000	31.15
120530	M. Uhen		Aves	Avetheropoda	Plotopteridae	n. gen.	Hokkaidornis	n. sp.	abashiriensis					38523	43.966667	144.066667	45.26	141.71	28.10000	23.03000	25.565
120554	M. Uhen		Aves	Avetheropoda	Sulidae	n. gen.	Eostega	n. sp.	lebedinskyi					38535	46.47	23.36	39.30	20.52	47.80000	41.30000	44.55
120820	M. Uhen		Aves	Avetheropoda			Mancalla	n. sp.	emlongi					38585	32.801944	-117.259444	32.59	-115.98	5.33300	2.58800	3.9605
120821	M. Uhen		Aves	Avetheropoda			Mancalla	n. sp.	lucasi					38584	33.472778	-117.669444	33.31	-116.71	5.33300	0.78100	3.057
120822	M. Uhen		Aves	Avetheropoda			Mancalla	n. sp.	californiensis					38586	34.052222	-118.250278	33.84	-116.98	5.33300	3.60000	4.4665
120823	M. Uhen		Aves	Avetheropoda	Phalacrocoracidae		Phalacrocorax	n. sp.	kennelli					38587	32.749444	-117.173056	32.54	-115.90	5.33300	2.58800	3.9605
120823	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		kanakoffi					38587	32.749444	-117.173056	32.54	-115.90	5.33300	2.58800	3.9605
120823	M. Uhen		Aves	Avetheropoda			Mancalla		californiensis					38587	32.749444	-117.173056	32.54	-115.90	5.33300	2.58800	3.9605
120823	M. Uhen		Aves	Avetheropoda	Alcidae		Brachyramphus	n. sp.	pliocenum		Brachyramphus	n. sp.	pliocenus	38587	32.749444	-117.173056	32.54	-115.90	5.33300	2.58800	3.9605
120823	M. Uhen		Aves	Avetheropoda			Pliolunda		diegense					38587	32.749444	-117.173056	32.54	-115.90	5.33300	2.58800	3.9605
120823	M. Uhen		Aves	Avetheropoda	Podicipedidae		Colymbus	n. sp.	subparvus					38587	32.749444	-117.173056	32.54	-115.90	5.33300	2.58800	3.9605
120824	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula	n. sp.	dowi					38588	33.257500	-119.565556	33.26	-119.57	0.12600	0.01170	0.06885
120825	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		dowi					38588	34.035833	-120.434167	34.04	-120.43	0.12600	0.01170	0.06885
120826	M. Uhen		Aves	Avetheropoda	Anatidae		Chendytes		lawi					40658	34.044444	-120.421389	34.04	-120.42	0.12600	0.01170	0.06885
120826	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		dowi					40658	34.044444	-120.421389	34.04	-120.42	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Anatidae		Chendytes		lawi					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Alcidae		Ptychoramphus		aleuticus					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Phalacrocoracidae		Phalacrocorax		penincullatus					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Falconidae		Caracara		plancus		Polyborus		plancus	40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Phalacrocoracidae		Phalacrocorax		pelagicus					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Alcidae		Uria		algae					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		dowi					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Anatidae		Branta		canadensis					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120827	M. Uhen		Aves	Avetheropoda	Alcidae		Synthliboramphus		antiquus					40658	34.050833	-120.379444	34.05	-120.38	0.12600	0.01170	0.06885
120828	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		dowi					38588	34.066667	-120.367778	34.07	-120.37	0.12600	0.01170	0.06885
120828	M. Uhen		Aves	Avetheropoda	Alcidae		Uria		aalge					38588	34.066667	-120.367778	34.07	-120.37	0.12600	0.01170	0.06885
120828	M. Uhen		Aves	Avetheropoda	Alcidae		Synthliboramphus		antiquus					38588	34.066667	-120.367778	34.07	-120.37	0.12600	0.01170	0.06885
120828	M. Uhen		Aves	Avetheropoda	Alcidae		Ptychoramphus		aleuticus					38588	34.066667	-120.367778	34.07	-120.37	0.12600	0.01170	0.06885
120828	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		sp.					38588	34.066667	-120.367778	34.07	-120.37	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Anatidae		Melanitta		fusca					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Accipitridae		Haliaeetus		leucocephalus					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Alcidae		Ptychoramphus		aleuticus					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Gaviidae		Gavia		arctica					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		dowi					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Anatidae		Mergus		serrator					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Accipitridae		Buteo		jamaicensis					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Strigidae		Asio	cf.	priscus					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Podicipedidae		Podiceps		nigricollis					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		opisthomelas					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Anatidae		Chendytes		lawi					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Alcidae		Synthliboramphus		hypoleucus					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Alaudidae		Eremophila		alpestris					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Anatidae		Melanitta		perspicillata					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Cathartidae		Gymnogyps		californianus					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Alcidae		Synthliboramphus		antiquus					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120829	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		corax					38588	34.043889	-120.345278	34.04	-120.35	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Anatidae		Chendytes		lawi					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Alcidae		Synthliboramphus		antiquus					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Laridae		Larus		californicus					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Alcidae		Ptychoramphus		aleuticus					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Alcidae		Fratercula		dowi					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Alcidae		Uria		aalge					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120830	M. Uhen		Aves	Avetheropoda	Alcidae		Synthliboramphus		hypoleucus					38588	34.046111	-120.3375	34.05	-120.34	0.12600	0.01170	0.06885
120885	M. Uhen		Aves	Avetheropoda	Gaviidae	n. gen.	Colymbiculus	n. sp.	udovichenkoi					38603	49.528333	39.066389	47.45	33.55	47.80000	41.30000	44.55
120885	M. Uhen		Aves	Avetheropoda	Pelagornithidae	n. gen.	Lutetodontopteryx	n. sp.	tethyensis	cf.	Odontopteryx		toliapica	38603	49.528333	39.066389	47.45	33.55	47.80000	41.30000	44.55
120885	M. Uhen		Aves	Avetheropoda	Pelagornithidae	?	Dasornis		sp.					38603	49.528333	39.066389	47.45	33.55	47.80000	41.30000	44.55
121125	M. Uhen	CC BY	Aves	Avetheropoda		n. gen.	Kaiika	n. sp.	maxwelli					38537	-44.79	171.2	-54.26	-162.65	55.80000	49.50000	52.65
121126	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		sp.					38651	28.077500	-115.194167	27.13	-112.88	5.33300	3.60000	4.4665
121126	M. Uhen		Aves	Avetheropoda	Alcidae		Cerorhinca	n. sp.	minor					38651	28.077500	-115.194167	27.13	-112.88	5.33300	3.60000	4.4665
121126	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus	n. sp.	tedfordi					38651	28.077500	-115.194167	27.13	-112.88	5.33300	3.60000	4.4665
121126	M. Uhen		Aves	Avetheropoda			Mancalla		cedrosensis					38651	28.077500	-115.194167	27.13	-112.88	5.33300	3.60000	4.4665
121127	M. Uhen		Aves	Avetheropoda			Mancalla	n. sp.	cedrosensis					38651	28.077500	-115.194167	27.13	-112.88	5.33300	3.60000	4.4665
121127	M. Uhen		Aves	Avetheropoda	Alcidae	?	Brachyramphus		sp.	?	Endomychura		sp.	38651	28.077500	-115.194167	27.13	-112.88	5.33300	3.60000	4.4665
121151	M. Uhen		Aves	Avetheropoda		n. gen.	Pliolunda	n. sp.	diegense					38665	32.710556	-117.085	32.55	-116.13	3.60000	2.58800	3.094
121151	M. Uhen		Aves	Avetheropoda			Mancalla		californiensis					38665	32.710556	-117.085	32.55	-116.13	3.60000	2.58800	3.094
121152	M. Uhen		Aves	Avetheropoda	Diomedeidae		Diomedea		sp.					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Sulidae		Morus		lompocanus					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Alcidae		Cerorhinca		sp.					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Alcidae		Aethia	n. sp.	rossmoori					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		sp.					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Procellariidae		Fulmarus	n. sp.	hammeri					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Sulidae	?	Miosula		sp.					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus	n. sp.	calhouni					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Pelagornithidae		Pelagornis		orri		Osteodontornis		orri	38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Anatidae		Presbychen		abavus					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda			Alcodes	n. sp.	ulnulus					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda		n. gen.	Praemancalla	n. sp.	lagunensis					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		priscus					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Sulidae		Microsula		sp.					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
121152	M. Uhen		Aves	Avetheropoda	Alcidae		Alca		sp.					38666	33.602500	-117.705556	33.19	-115.17	11.60800	5.33300	8.4705
122076	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38864	28.857500	-80.777222	28.86	-80.78	0.01170	0.00000	0.00585
122077	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis		Plautus		impennis	38865	29.285833	-81.055833	29.29	-81.06	0.01170	0.00000	0.00585
122078	R. Benson	CC BY	Aves	Avetheropoda		cf.	Archaeopteryx		sp.					38868	40.224167	1.858611	29.35	11.09	130.00000	125.45000	127.725
122099	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38877	49.753333	-53.174167	49.75	-53.17	0.01170	0.00000	0.00585
122100	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	59.385278	-2.429444	59.39	-2.43	0.01170	0.00000	0.00585
122100	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	59.385278	-2.429444	59.39	-2.43	0.01170	0.00000	0.00585
122101	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	59.303889	-2.442778	59.30	-2.44	0.01170	0.00000	0.00585
122101	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	59.303889	-2.442778	59.30	-2.44	0.01170	0.00000	0.00585
122102	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	59.239167	-2.619167	59.24	-2.62	0.01170	0.00000	0.00585
122103	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	59.276111	-2.953333	59.28	-2.95	0.01170	0.00000	0.00585
122104	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	59.136111	-3.331389	59.14	-3.33	0.01170	0.00000	0.00585
122104	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	59.136111	-3.331389	59.14	-3.33	0.01170	0.00000	0.00585
122105	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	59.115556	-3.329167	59.12	-3.33	0.01170	0.00000	0.00585
122106	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	58.908333	-2.799167	58.91	-2.80	0.01170	0.00000	0.00585
122107	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	58.606111	-3.668056	58.61	-3.67	0.01170	0.00000	0.00585
122107	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	58.606111	-3.668056	58.61	-3.67	0.01170	0.00000	0.00585
122110	M. Uhen		Aves	Avetheropoda	Sulidae		Sula		bassana					38878	58.246389	-7.033889	58.25	-7.03	0.01170	0.00000	0.00585
122110	M. Uhen		Aves	Avetheropoda	Alcidae		Pinguinus		impennis					38878	58.246389	-7.033889	58.25	-7.03	0.01170	0.00000	0.00585
