collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
85552	J. Mueller				Keraterpetontidae		Diplocaulus		sp.					28928	33.665000	-99.575833	2.35	-29.03	279.30000	272.30000	275.8
85553	J. Mueller				Keraterpetontidae		Diplocaulus		sp.					28928	33.721667	-99.574444	2.40	-29.00	279.30000	272.30000	275.8
85555	J. Mueller				Keraterpetontidae		Diplocaulus		sp.					28928	33.757500	-99.548611	2.42	-28.96	279.30000	272.30000	275.8
85567	J. Mueller				Keraterpetontidae		Diplocaulus	cf.	magnicornis					26635	36.350000	-97.433333	3.58	-26.25	290.10000	268.00000	279.05
85733	J. Mueller				Cricotidae		Cricotus		hypantricus					30068	34.295833	-98.598611	1.73	-28.36	290.10000	272.30000	281.2
86946	J. Mueller					n. gen.	Archerpeton	n. sp.	anthracos					28956	45.698611	-64.451389	-8.02	-7.17	318.10000	314.60000	316.35
87925	J. Alroy	CC BY			Urodela	cf.	Salamandra		sp.					29562	49.266667	4.100000	43.77	1.66	59.20000	56.00000	57.6
87925	J. Alroy	CC BY		Salientia	Palaeobatrachidae		Palaeobatrachus		sp.		Discoglossidae		indet.	29562	49.266667	4.100000	43.77	1.66	59.20000	56.00000	57.6
87925	J. Alroy	CC BY			Batrachosauroididae		Palaeoproteus	n. sp.	gallicus					29562	49.266667	4.100000	43.77	1.66	59.20000	56.00000	57.6
87925	J. Alroy	CC BY			Urodela		Koalliella		sp.					29562	49.266667	4.100000	43.77	1.66	59.20000	56.00000	57.6
87955	J. Alroy	CC BY			Batrachosauroididae		Palaeoproteus		gallicus					1635	49.166667	4.050000	43.67	1.62	59.20000	56.00000	57.6
89607	J. Mueller				Keraterpetontidae		Diplocaulus	n. sp.	minimus					28386	30.825833	-9.089167	1.96	3.42	259.90000	254.17000	257.035
90452	J. Mueller				Keraterpetontidae	?	Peronedon		sp.		Reptilia		indet.	30420	33.783611	-99.475	2.41	-28.89	279.30000	272.30000	275.8
90452	J. Mueller				Lysorophidae		Lysorophus		sp.					30420	33.783611	-99.475	2.41	-28.89	279.30000	272.30000	275.8
90452	J. Mueller				Keraterpetontidae		Peronedon		primus	aff.	Peronedon		sp.	30420	33.783611	-99.475	2.41	-28.89	279.30000	272.30000	275.8
91203	M. Carrano	CC BY		Salientia			Beelzebufo		ampinga					30695	-16.120833	45.736389	-30.29	37.41	72.10000	66.00000	69.05
91265	M. Carrano	CC BY			Urodela		Chunerpeton		tianyiensis					30706	40.483333	119.3667	41.75	122.51	167.70000	150.80000	159.25
92026	J. Alroy	CC BY		Salientia	Bufonidae		Indobatrachus	n. sp.	pusillus		Rana	n. sp.	pusilla	30965	19.000000	72.833333	0.34	63.80	56.00000	33.90000	44.95
92027	J. Alroy	CC BY		Salientia	Pelodytidae	n. gen.	Miopelodytes	n. sp.	gilmorei					30968	40.833333	-115.766667	41.53	-112.89	15.97000	11.60800	13.789
92028	J. Alroy	CC BY		Salientia	Discoglossidae	n. gen.	Prodiscoglossus	n. sp.	vertaizoni					30969	45.766667	3.300000	45.08	-0.05	33.90000	28.40000	31.15
92073	J. Alroy	CC BY			Urodela	n. gen.	Liaoxitriton	n. sp.	zhongjiani					30989	40.750000	120.833333	44.11	121.13	125.00000	113.00000	119
92074	J. Alroy	CC BY			Urodela	n. gen.	Regalerpeton	n. sp.	weichangensis					30990	41.933333	117.566667	44.52	118.18	129.40000	113.00000	121.2
92078	J. Alroy	CC BY			Urodela	n. gen.	Sinerpeton	n. sp.	fengshanensis					30992	41.233333	117.200000	42.45	119.85	152.10000	145.00000	148.55
92078	J. Alroy	CC BY			Urodela	n. gen.	Laccotriton	n. sp.	subsolanus					30992	41.233333	117.200000	42.45	119.85	152.10000	145.00000	148.55
92079	J. Alroy	CC BY		Salientia		n. gen.	Triadobatrachus	n. sp.	massinoti	n. gen.	Protobatrachus	n. sp.	massinoti	30996	-13.160556	49.238056	-44.31	41.98	252.17000	247.20000	249.685
92097	J. Alroy	CC BY		Salientia		n. gen.	Arariphrynus	n. sp.	placidoi					31011	-7.3	-39.283333	-8.74	-7.59	122.46000	112.03000	117.245
92097	J. Alroy	CC BY		Salientia		n. gen.	Eurycephalella	n. sp.	alcinae					31011	-7.3	-39.283333	-8.74	-7.59	122.46000	112.03000	117.245
92097	J. Alroy	CC BY		Salientia		n. gen.	Cratia	n. sp.	gracilis					31011	-7.3	-39.283333	-8.74	-7.59	122.46000	112.03000	117.245
92112	J. Alroy	CC BY		Salientia		n. gen.	Notobatrachus	n. sp.	degiustoi					55099	-48.416667	-66.8	-45.11	-25.36	168.30000	166.10000	167.2
92113	J. Alroy	CC BY		Salientia	Ceratophryidae	n. gen.	Wawelia	n. sp.	gerholdi					31025	-41.3	-69.583333	-41.89	-64.84	16.30000	15.50000	15.9
92114	J. Alroy	CC BY		Salientia		n. gen.	Eoxenopoides	n. sp.	reuningi					15044	-30.366667	18.433333	-41.45	5.05	72.10000	59.20000	65.65
92115	J. Alroy	CC BY		Salientia			Notobatrachus	n. sp.	reigi					31021	-43.433333	-69.25	-40.54	-29.39	166.10000	163.50000	164.8
92117	J. Alroy	CC BY		Salientia	Pipidae	n. gen.	Shelania	n. sp.	pascuali					31028	-42.333333	-70	-44.83	-60.27	47.80000	41.30000	44.55
92118	J. Alroy	CC BY		Salientia	Pipidae		Shelania		pascuali					31028	-42.333333	-70	-44.83	-60.27	47.80000	41.30000	44.55
92119	J. Alroy	CC BY		Salientia	Pipidae	n. gen.	Saltenia	n. sp.	ibanezi					55175	-25.5	-64.716667	-28.89	-47.05	83.60000	72.10000	77.85
92136	R. Butler	CC BY			Karauridae		Karaurus		sharovi					43848	43.016667	69.033333	41.24	72.56	163.50000	152.10000	157.8
92271	J. Mueller					?	Ptyonius	n. sp.	olisthmonaias					31089	31.733333	-109.566667	-4.00	-44.46	318.10000	314.60000	316.35
92271	J. Mueller				Ophiderpetontidae		Ophiderpeton	n. sp.	swisshelmense					31089	31.733333	-109.566667	-4.00	-44.46	318.10000	314.60000	316.35
92271	J. Mueller					n. gen.	Arizonerpeton	n. sp.	wellsi					31089	31.733333	-109.566667	-4.00	-44.46	318.10000	314.60000	316.35
92271	J. Mueller				Phlegethontiidae		Phlegethontia	n. sp.	phanerhapha					31089	31.733333	-109.566667	-4.00	-44.46	318.10000	314.60000	316.35
92271	J. Mueller				Gymnarthridae	n. gen.	Elfridia	n. sp.	bulbidens					31089	31.733333	-109.566667	-4.00	-44.46	318.10000	314.60000	316.35
92421	R. Butler	CC BY			Urodela		Chunerpeton		tianyiensis					31153	40.868056	119.991111	42.13	123.15	167.70000	150.80000	159.25
92733	J. Alroy	CC BY		Salientia	Mantellidae		Laliostoma		labrosa					31261	-25.198611	46.633056	-25.20	46.63	0.01170	0.00000	0.00585
92733	J. Alroy	CC BY		Salientia	Ranidae		Ptychadena		mascareniensis					31261	-25.198611	46.633056	-25.20	46.63	0.01170	0.00000	0.00585
92733	J. Alroy	CC BY		Salientia	Microhylidae		Scaphiophryne		sp.					31261	-25.198611	46.633056	-25.20	46.63	0.01170	0.00000	0.00585
93139	J. Alroy	CC BY		Salientia	Pelobatidae		Spea		hammondii		Scaphiopus		hammondi	31471	32.366667	-104.45	32.37	-104.45	0.12600	0.01170	0.06885
93139	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		punctatus					31471	32.366667	-104.45	32.37	-104.45	0.12600	0.01170	0.06885
93139	J. Alroy	CC BY			Urodela		Ambystoma		tigrinum					31471	32.366667	-104.45	32.37	-104.45	0.12600	0.01170	0.06885
93139	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		woodhousei					31471	32.366667	-104.45	32.37	-104.45	0.12600	0.01170	0.06885
93139	J. Alroy	CC BY		Salientia	Pelobatidae		Spea		bombifrons		Scaphiopus		bombifrons	31471	32.366667	-104.45	32.37	-104.45	0.12600	0.01170	0.06885
93139	J. Alroy	CC BY		Salientia	Ranidae		Rana		pipiens					31471	32.366667	-104.45	32.37	-104.45	0.12600	0.01170	0.06885
93143	J. Alroy	CC BY		Salientia	Ranidae		Rana	cf.	catesbiana					31473	30.265278	-98.255833	30.27	-98.26	0.01722	0.01217	0.014695
93182	J. Alroy	CC BY		Salientia	Ranidae	cf.	Rana		sp.					31487	44.633333	-112.583333	44.63	-112.58	0.12600	0.01170	0.06885
93374	J. Alroy	CC BY		Salientia	Pelobatidae		Scaphiopus		couchi		Scaphiopus		couchi	31595	32.550000	-110.65	32.55	-110.65	0.12600	0.00000	0.063
93374	J. Alroy	CC BY		Salientia	Ranidae		Rana		sp.					31595	32.550000	-110.65	32.55	-110.65	0.12600	0.00000	0.063
93374	J. Alroy	CC BY		Salientia	Pelobatidae		Spea	cf.	hammondii		Scaphiopus	cf.	hammondi	31595	32.550000	-110.65	32.55	-110.65	0.12600	0.00000	0.063
93374	J. Alroy	CC BY		Salientia	Bufonidae		Bufo	cf.	woodhousei					31595	32.550000	-110.65	32.55	-110.65	0.12600	0.00000	0.063
93374	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		punctatus					31595	32.550000	-110.65	32.55	-110.65	0.12600	0.00000	0.063
94615	J. Alroy	CC BY		Salientia	Leptodactylidae		Eleutherodactylus		johnstonei					32225	17.150000	-61.783333	16.42	-60.84	0.0043	0.00256	0.00343
94819	R. Butler	CC BY		Salientia		n. gen.	Liaobatrachus	n. sp.	beipiaoensis	n. gen.	Dalianbatrachus	n. sp.	mengi	32340	41.633333	120.900000	44.32	122.73	130.00000	122.46000	126.23
96692	M. Carrano			Salientia			Beelzebufo		ampinga					32931	-15.9	46.583333	-30.06	38.35	72.10000	66.00000	69.05
98674	M. Carrano				Urodela		Scapherpeton		sp.					34043	50.747657	-111.502131	58.06	-76.06	83.50000	70.60000	77.05
98674	M. Carrano				Batrachosauroididae		Opisthotriton		sp.					34043	50.747657	-111.502131	58.06	-76.06	83.50000	70.60000	77.05
98674	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					34043	50.747657	-111.502131	58.06	-76.06	83.50000	70.60000	77.05
98677	M. Carrano				Urodela		Scapherpeton		sp.					34043	50.747657	-111.502131	58.06	-76.06	83.50000	70.60000	77.05
98677	M. Carrano				Batrachosauroididae		Opisthotriton		sp.					34043	50.747657	-111.502131	58.06	-76.06	83.50000	70.60000	77.05
99602	J. Alroy	CC BY		Salientia	Ranidae		Rana		pipiens					46768	36.216667	-114.9	36.22	-114.90	0.12600	0.01170	0.06885
101090	R. Butler	CC BY			Albanerpetontidae		Wesserpeton		evansae					34541	50.643056	-1.443611	40.88	9.33	129.40000	125.00000	127.2
101091	R. Butler				Albanerpetontidae	n. gen.	Wesserpeton	n. sp.	evansae					34541	50.663611	-1.128611	40.90	9.60	129.40000	125.00000	127.2
101898	M. Uhen			Salientia	Hylidae		Hyla		japonica					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
101898	M. Uhen			Salientia	Ranidae		Rana		sp.					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
101898	M. Uhen			Salientia	Ranidae		Rana		nigromaculata					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
101898	M. Uhen			Salientia	Rhacophoridae		Rhacophorus		schlegelii					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
101898	M. Uhen			Salientia	Ranidae		Rana		rugosa					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
101898	M. Uhen			Salientia	Bufonidae		Bufo		japonicus					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
101898	M. Uhen			Salientia	Ranidae		Rana		ornativentris					34644	41.401944	141.429722	41.40	141.43	0.12600	0.01170	0.06885
103358	M. Uhen			Salientia	Bufonidae		Bufo		woodhousei					25320	36.957500	-81.769167	36.96	-81.77	0.01346	0.01346	0.01346
103358	M. Uhen				Urodela		Notophthalmus	cf.	viridescens					25320	36.957500	-81.769167	36.96	-81.77	0.01346	0.01346	0.01346
103358	M. Uhen			Salientia	Ranidae		Rana		pipiens					25320	36.957500	-81.769167	36.96	-81.77	0.01346	0.01346	0.01346
103743	J. Alroy	CC BY			Urodela		Chunerpeton		tianyiensis		Chunerpeton		sp.	34986	41.233333	119.400000	42.51	122.38	163.50000	145.00000	154.25
103743	J. Alroy	CC BY			Urodela	n. gen.	Pangerpeton	n. sp.	sinensis					34986	41.233333	119.400000	42.51	122.38	163.50000	145.00000	154.25
103991	M. Uhen			Salientia	Hylidae		Hyla	cf.	crucifer					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Ranidae		Rana	cf.	palustris					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Ranidae		Rana	cf.	catesbiana					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Ranidae		Rana	cf.	sylvatica					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Ranidae		Rana	cf.	clamitans					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Ranidae		Rana		sp.					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Bufonidae		Bufo		sp.					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen			Salientia	Ranidae		Rana	cf.	pipiens					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
103991	M. Uhen				Urodela		Ambystoma		sp.					35027	38.086111	-79.656944	38.09	-79.66	0.12600	0.01170	0.06885
104689	M. Uhen			Salientia	Bufonidae		Bufo		woodhousi					35379	37.334722	-80.679167	37.33	-80.68	0.12600	0.00000	0.063
104689	M. Uhen				Urodela		Cryptobranchus		allegheniensis					35379	37.334722	-80.679167	37.33	-80.68	0.12600	0.00000	0.063
104689	M. Uhen			Salientia	Bufonidae		Bufo		fowleri					35379	37.334722	-80.679167	37.33	-80.68	0.12600	0.00000	0.063
110928	M. Uhen	CC BY			Albanerpetontidae	n. gen.	Albanerpeton	n. sp.	inexpectatum					36434	45.600000	5.231944	45.82	3.96	15.97000	11.10000	13.535
112631	M. Carrano	CC BY			Albanerpetontidae		Celtedens	n. sp.	megacephalus		Triton	n. sp.	megacephalus	34432	41.347778	14.548056	23.52	16.24	112.03000	109.00000	110.515
115074	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					37235	46.28995	23.553547	33.32	21.74	70.60000	66.00000	68.3
115189	M. Carrano			Salientia	Pipidae		Oumtkoutia		anae					29589	31.769216	-5.935282	19.26	-5.31	99.60000	93.50000	96.55
115190	M. Carrano				Urodela	cf.	Kababisha		sp.					29589	31.769216	-5.935282	19.26	-5.31	99.60000	93.50000	96.55
115190	M. Carrano			Salientia	Pipidae	n. gen.	Oumtkoutia	n. sp.	anae					29589	31.769216	-5.935282	19.26	-5.31	99.60000	93.50000	96.55
115192	M. Carrano				Urodela	cf.	Kababisha		sp.					29589	31.769216	-5.935282	19.26	-5.31	99.60000	93.50000	96.55
116638	P. Mannion			Salientia		n. gen.	Avitabatrachus	n. sp.	uliana					37566	-39.265833	-68.756389	-46.33	-44.99	99.60000	93.50000	96.55
117415	R. Benson	CC BY		Salientia		n. gen.	Liaobatrachus	n. sp.	macilentus	n. gen.	Yizhoubatrachus	n. sp.	macilentus	37751	41.554444	121.060278	44.94	121.12	125.00000	113.00000	119
117797	P. Mannion			Salientia			Beelzebufo		ampinga		Anura		indet.	37865	-15.902778	46.578611	-30.06	38.34	72.10000	66.00000	69.05
118200	P. Mannion	CC BY		Salientia			Beelzebufo		ampinga					38067	-15.907778	46.582222	-30.07	38.35	72.10000	66.00000	69.05
118202	P. Mannion	CC BY		Salientia			Beelzebufo		ampinga					38067	-15.907778	46.582222	-30.07	38.35	72.10000	66.00000	69.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates		dzhyrakudukensis					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Discoglossidae	cf.	Aralobatrachus		sp.					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Discoglossidae	n. gen.	Estesina	n. sp.	elegans					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates		sp.					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae	cf.	Gobiatoides		sp.					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Discoglossidae	cf.	Kizylkuma		sp.					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	bogatchovi					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Discoglossidae		Aralobatrachus		robustus					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	fritschi					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates		asiaticus					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae	cf.	Gobiates		sp.					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates	cf.	sosedkoi					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Discoglossidae		Saevesoederberghia		egredia					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Discoglossidae		Kizylkuma		antiqua					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	spinari					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118246	R. Benson	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	furcatus					38131	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118247	R. Benson	CC BY		Salientia	Gobiatidae	cf.	Gobiates		sp.					18862	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
118362	M. Clapham	CC BY		Salientia			Montsechobatrachus	n. sp.	gaudryi		Palaeobatrachus	n. sp.	gaudryi	49344	42.2	0.89	31.20	11.37	129.40000	125.00000	127.2
121601	J. Mueller				Ostodolepidae	n. gen.	Tambaroter	n. sp.	carrolli					38771	50.783333	10.616667	8.88	22.57	290.10000	279.30000	284.7
123875	M. Uhen	CC BY			Urodela		Salamandra		opaca		Ambystoma		opacum	39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Desmognathus		monticola					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Bufonidae		Bufo		woodhousei		Bufo		woodhousii	39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Ranidae		Rana		clamitans					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Cryptobranchus		sp.					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Ambystoma		tigrinum					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Gyrinophilus		porphyriticus					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Hylidae		Hyla		chrysoscelis					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Ranidae		Rana		pipiens					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Notophthalmus		viridescens					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Desmognathus		fuscus					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Gyrinophilus		sp.					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Hylidae		Hyla		crucifer					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Ranidae		Rana		sylvatica					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Ambystoma		jeffersonianum					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Ambystoma		maculatum					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY			Urodela		Desmognathus		ochrophaeus					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Bufonidae		Bufo		americanus					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
123875	M. Uhen	CC BY		Salientia	Ranidae		Rana		catesbeina					39873	38.605556	-79.370833	38.63	-79.15	2.58800	0.01170	1.29985
124089	M. Uhen	CC BY			Urodela		Cryptobranchus		alleganiensis					39880	38.476667	-78.892778	38.48	-78.89	0.12600	0.01170	0.06885
124319	M. Uhen				Urodela		Salamandra		opaca		Ambystoma		opacum	39916	38.7	-79.3	38.72	-79.08	2.58800	0.01170	1.29985
124319	M. Uhen			Salientia	Bufonidae		Bufo		americanus					39916	38.7	-79.3	38.72	-79.08	2.58800	0.01170	1.29985
124319	M. Uhen				Urodela		Cryptobranchus		alleganiensis					39916	38.7	-79.3	38.72	-79.08	2.58800	0.01170	1.29985
124319	M. Uhen			Salientia	Ranidae		Rana		sylvatica					39916	38.7	-79.3	38.72	-79.08	2.58800	0.01170	1.29985
124319	M. Uhen				Urodela		Cryptobranchus		guildayi					39916	38.7	-79.3	38.72	-79.08	2.58800	0.01170	1.29985
124319	M. Uhen			Salientia	Ranidae		Rana	cf.	pipiens					39916	38.7	-79.3	38.72	-79.08	2.58800	0.01170	1.29985
124950	M. Uhen			Salientia	Bufonidae		Bufo		sp.					40496	38.910278	-79.725278	38.91	-79.73	0.12600	0.01170	0.06885
125951	M. Uhen			Salientia	Bufonidae		Bufo		sp.					40897	38.569444	-79.364167	38.59	-79.14	2.58800	0.01170	1.29985
125951	M. Uhen				Urodela		Ambystoma		jeffersonianum					40897	38.569444	-79.364167	38.59	-79.14	2.58800	0.01170	1.29985
125951	M. Uhen			Salientia	Ranidae		Rana		sylvatica					40897	38.569444	-79.364167	38.59	-79.14	2.58800	0.01170	1.29985
125951	M. Uhen				Urodela		Ambystoma		maculatum					40897	38.569444	-79.364167	38.59	-79.14	2.58800	0.01170	1.29985
125951	M. Uhen				Urodela		Salamandra		opaca		Ambystoma		opacum	40897	38.569444	-79.364167	38.59	-79.14	2.58800	0.01170	1.29985
126535	M. Uhen						Diploceraspis		maughensis					41027	40.444444	-79.966667	-6.55	-16.63	306.95000	298.90000	302.925
126536	M. Uhen						Diploceraspis		sp.					41027	39.765000	-80.998056	-6.90	-17.62	306.95000	298.90000	302.925
126541	M. Uhen						Diploceraspis		sp.					41027	39.987500	-80.585	-6.81	-17.24	306.95000	298.90000	302.925
126542	M. Uhen						Diploceraspis		sp.					41027	39.710278	-80.823889	1.62	-12.86	298.90000	252.17000	275.535
126543	M. Uhen						Diploceraspis		sp.					41027	39.783056	-80.549444	1.63	-12.64	298.90000	252.17000	275.535
126544	M. Uhen						Diploceraspis		sp.					41027	39.046944	-81.4925	1.17	-13.57	298.90000	252.17000	275.535
126545	M. Uhen						Diploceraspis		sp.					41027	39.904167	-80.774444	1.80	-12.77	298.90000	252.17000	275.535
126546	M. Uhen						Diploceraspis		sp.					41027	39.750556	-79.840833	1.42	-12.13	298.90000	252.17000	275.535
126547	M. Uhen						Diploceraspis		sp.					41027	39.776944	-80.601944	1.63	-12.68	298.90000	252.17000	275.535
126548	M. Uhen						Diploceraspis		sp.					41027	39.677222	-80.314444	1.47	-12.50	298.90000	252.17000	275.535
126549	M. Uhen						Diploceraspis		sp.					41027	39.796111	-80.8125	1.70	-12.83	298.90000	252.17000	275.535
126570	M. Uhen						Diploceraspis		sp.					41027	39.870833	-80.6825	1.74	-12.71	298.90000	252.17000	275.535
126571	M. Uhen						Diploceraspis		sp.					41027	39.992778	-80.543611	1.82	-12.57	298.90000	252.17000	275.535
126572	M. Uhen						Diploceraspis		sp.					41027	40.006111	-80.693056	1.87	-12.67	298.90000	252.17000	275.535
126574	M. Uhen						Diploceraspis		sp.					41027	39.864444	-80.389722	1.66	-12.50	298.90000	252.17000	275.535
126575	M. Uhen						Diploceraspis		sp.					41027	39.660000	-80.4	1.47	-12.57	298.90000	252.17000	275.535
126577	M. Uhen						Diploceraspis		sp.					41027	39.633333	-80.573056	1.49	-12.71	298.90000	252.17000	275.535
126578	M. Uhen						Diploceraspis		sp.					41027	39.646389	-80.531111	1.49	-12.67	298.90000	252.17000	275.535
126579	M. Uhen						Diploceraspis		sp.					41027	39.773611	-80.844444	1.69	-12.86	298.90000	252.17000	275.535
126580	M. Uhen						Diploceraspis		sp.					41027	39.623056	-80.649167	1.50	-12.76	298.90000	252.17000	275.535
126581	M. Uhen						Diploceraspis		sp.					41027	39.625000	-80.701944	1.51	-12.80	298.90000	252.17000	275.535
126582	M. Uhen						Diploceraspis		sp.					41027	39.241667	-81.461111	1.34	-13.48	298.90000	252.17000	275.535
126583	M. Uhen						Diploceraspis		sp.					41027	39.244444	-81.413889	1.33	-13.45	298.90000	252.17000	275.535
126584	M. Uhen						Diploceraspis		sp.					41027	39.048056	-81.538889	1.18	-13.60	298.90000	252.17000	275.535
126662	M. Uhen			Salientia	Hylidae		Hyla		crucifer					41118	40.106389	-78.644722	40.13	-78.42	2.58800	0.01170	1.29985
126663	M. Uhen			Salientia	Hylidae		Hyla		femoralis					41118	36.692778	-85.133056	36.72	-84.92	2.58800	0.01170	1.29985
126664	M. Uhen			Salientia	Hylidae		Acris		crepitans					41118	30.978056	-99.433333	31.02	-99.23	2.58800	0.01170	1.29985
126664	M. Uhen			Salientia	Hylidae		Pseudacris		streckeri					41118	30.978056	-99.433333	31.02	-99.23	2.58800	0.01170	1.29985
126664	M. Uhen			Salientia	Hylidae		Hyla	n. sp.	holmani					41118	30.978056	-99.433333	31.02	-99.23	2.58800	0.01170	1.29985
127038	M. Uhen				Lysorophidae		Megamolgophis		agostini					41252	39.065000	-81.376111	1.15	-13.48	298.90000	252.17000	275.535
130986	R. Benson	CC BY			Urodela		Chunerpeton		tianyiensis					42318	42.016111	119.443611	43.28	122.58	161.20000	155.70000	158.45
130986	R. Benson	CC BY				n. gen.	Beiyanerpeton	n. sp.	jianpingensis					42318	42.016111	119.443611	43.28	122.58	161.20000	155.70000	158.45
132996	P. Mannion				Urodela	n. gen.	Seminobatrachus	n. sp.	boltyschkensis					42822	48.875833	32.178611	44.63	27.20	58.70000	48.60000	53.65
