collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
116292	R. Benson	CC BY	Reptilia	Squamata	Iguanidae	n. gen.	Xihaina	n. sp.	aquilonia					37480	41.7	106.8	39.52	96.11	83.5	70.6	77.05
116292	R. Benson	CC BY	Reptilia	Squamata	Anguidae		Bainguis		parvus					37480	41.7	106.8	39.52	96.11	83.5	70.6	77.05
116292	R. Benson	CC BY	Reptilia	Squamata	Agamidae		Priscagama		gobiensis					37480	41.7	106.8	39.52	96.11	83.5	70.6	77.05
116292	R. Benson	CC BY	Reptilia	Squamata			Isodontosaurus		gracilis					37480	41.7	106.8	39.52	96.11	83.5	70.6	77.05
116292	R. Benson	CC BY	Reptilia	Squamata	Hoplocercidae		Pleurodontagama		aenigmatodes					37480	41.7	106.8	39.52	96.11	83.5	70.6	77.05
116314	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		sp.					37516	27.349167	35.696111	9.66	29.16	83.5	66	74.75
116537	R. Benson		Reptilia	Squamata			Parasaniwa	informal	n. sp. cf. wyomingensis					37545	50.7	-111.5	58.02	-76.09	83.5	70.6	77.05
116537	R. Benson		Reptilia	Squamata	Chamopsiidae	n. gen.	Socognathus	n. sp.	unicuspis					37545	50.7	-111.5	58.02	-76.09	83.5	70.6	77.05
116537	R. Benson		Reptilia	Squamata	Teiidae		Glyptogenys		ornata					37545	50.7	-111.5	58.02	-76.09	83.5	70.6	77.05
116537	R. Benson		Reptilia	Squamata	Anguidae		Odaxosaurus		priscus					37545	50.7	-111.5	58.02	-76.09	83.5	70.6	77.05
116538	R. Benson		Reptilia	Squamata	Teiidae		Sphenosiagon		simplex					37546	50.48	-111.38	57.78	-76.1	83.5	70.6	77.05
116894	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon	n. sp.	saturator					37604	50.816667	5.683333	43.2	4.76	72.1	66	69.05
116896	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus	cf.	hoffmanni					37605	51.1	21.683333	41.53	20.35	83.5	70.6	77.05
116900	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		currii					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116900	P. Mannion		Reptilia	Squamata	Mosasauridae		Carinodens	n. sp.	minalmamar					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116900	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116900	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens	n. sp.	phosphaticus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116901	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		phosphaticus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116901	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		currii					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116901	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116902	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		currii					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116903	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		phosphaticus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116903	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		currii					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116903	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116904	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116904	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		phosphaticus					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116904	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		currii					37608	32.244444	-7.953611	24.45	-8.48	70.6	66	68.3
116905	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Carinodens		belgicus					37608	32.5	-7.2	24.54	-7.74	70.6	66	68.3
117415	R. Benson	CC BY	Reptilia	Squamata			Dalinghosaurus		longidigitus					37751	41.554444	121.060278	44.94	121.12	125	113	119
117528	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Yabeinosaurus	n. sp.	tenuis					24703	40.968611	120.941389	43.67	122.92	129.4	122.46	125.93
117849	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.333333	37.666667	16.07	32.49	83.5	66	74.75
117849	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		giganteus					37884	34.333333	37.666667	16.07	32.49	83.5	66	74.75
117849	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.333333	37.666667	16.07	32.49	83.5	66	74.75
117850	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117850	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117850	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		sp.					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117850	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		giganteus					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117850	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		ptychodon					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117852	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117852	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		giganteus					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117852	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		sp.					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117852	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		ptychodon					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117852	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.3	37.8	16.01	32.59	83.5	66	74.75
117853	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117853	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus		Varanoidea		indet.	37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117853	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		sp.					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117853	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117854	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		sp.					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117854	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117854	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117855	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117855	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117855	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		sp.					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117857	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		ptychodon					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117857	P. Mannion		Reptilia	Squamata	Mosasauridae		Leiodon		anceps					37884	34.3	37.833333	16.01	32.62	83.5	66	74.75
117862	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus		Varanoidea		indet.	37884	34.333333	38.166667	15.98	32.91	83.5	66	74.75
117863	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		giganteus					37884	34.75	38.75	16.28	33.49	83.5	66	74.75
117863	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		phosphaticus					37884	34.75	38.75	16.28	33.49	83.5	66	74.75
117863	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		ptychodon					37884	34.75	38.75	16.28	33.49	83.5	66	74.75
117863	P. Mannion		Reptilia	Squamata	Mosasauridae		Prognathodon		sp.					37884	34.75	38.75	16.28	33.49	83.5	66	74.75
117863	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		beaugei					37884	34.75	38.75	16.28	33.49	83.5	66	74.75
117863	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		lemonnieri					37884	34.75	38.75	16.28	33.49	83.5	66	74.75
117932	R. Benson		Reptilia	Squamata			Ovoo		gurvel					35498	43.646111	100.777778	40.8	90.29	83.6	72.1	77.85
117933	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Globaura	n. sp.	venusta					14413	43.25	95.75	39.57	85.62	83.5	70.6	77.05
117933	R. Benson	CC BY	Reptilia	Squamata	Hoplocercidae	n. gen.	Pleurodontagama	n. sp.	aenigmatodes					14413	43.25	95.75	39.57	85.62	83.5	70.6	77.05
117933	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Eoxanta	n. sp.	lacertifrons					14413	43.25	95.75	39.57	85.62	83.5	70.6	77.05
117933	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Carusia	n. sp.	intermedia	n. gen.	Carolina	n. sp.	intermedia	14413	43.25	95.75	39.57	85.62	83.5	70.6	77.05
117981	R. Benson		Reptilia	Squamata	Teiidae		Paradracaena		columbiana					37924	3.3	-75.133333	2.53	-71.95	16.3	15.5	15.9
118024	R. Benson		Reptilia	Squamata		n. gen.	Palaeosaniwa	n. sp.	canadensis					37933	50.9	-111.8	58.27	-76.29	83.5	70.6	77.05
118067	P. Mannion	CC BY	Reptilia	Squamata			Pachyvaranus		crassispondylus					38016	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
118067	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Halisaurus	n. sp.	arambourgi					38016	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
118151	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39.234722	-99.298333	41.04	-65.09	89.3	85.8	87.55
118152	P. Mannion		Reptilia	Squamata	Mosasauridae		Clidastes		velox					38037	38.9	-100.1	40.9	-66.01	89.3	85.8	87.55
118152	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		tympaniticus		Platecarpus		ictericus	38037	38.9	-100.1	40.9	-66.01	89.3	85.8	87.55
118152	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		sp.					38037	38.9	-100.1	40.9	-66.01	89.3	85.8	87.55
118152	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	38.9	-100.1	40.9	-66.01	89.3	85.8	87.55
118152	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		tympaniticus		Platecarpus		coryphaeus	38037	38.9	-100.1	40.9	-66.01	89.3	85.8	87.55
118153	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39	-100.5	41.08	-66.36	89.3	85.8	87.55
118154	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39	-100.5	41.08	-66.36	89.3	85.8	87.55
118155	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39.35	-99.833333	41.27	-65.57	89.3	85.8	87.55
118156	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae	cf.	Ectenosaurus		clidastoides					44217	39	-100.5	41.08	-66.36	89.3	85.8	87.55
118156	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					44217	39	-100.5	41.08	-66.36	89.3	85.8	87.55
118157	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39	-100.5	41.08	-66.36	89.3	85.8	87.55
118159	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39	-99.5	40.86	-65.38	89.3	85.8	87.55
118160	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39	-100.5	41.08	-66.36	89.3	85.8	87.55
118161	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	38.9	-100.1	40.9	-66.01	89.3	85.8	87.55
118162	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	38.9	-101.1	41.12	-66.99	89.3	85.8	87.55
118163	P. Mannion		Reptilia	Squamata	Mosasauridae		Tylosaurus		kansasensis					38037	39.35	-99.833333	41.27	-65.57	89.3	85.8	87.55
118198	R. Benson		Reptilia	Squamata	Iguanidae	n. gen.	Aciprion	n. sp.	formosum					14538	40.735	-103.186667	41.91	-95.26	33.9	33.3	33.6
118198	R. Benson		Reptilia	Squamata	Xenosauridae		Exostinus		serratus					14538	40.735	-103.186667	41.91	-95.26	33.9	33.3	33.6
118207	R. Benson		Reptilia	Squamata			Yabeinosaurus		tenuis					38070	40.807522	119.7957	43.55	121.44	125.45	122.46	123.955
118256	R. Benson	CC BY	Reptilia	Squamata	Macrocephalosauridae	n. gen.	Barungoia	n. sp.	vasta					38090	43.466667	101.516667	40.77	90.89	83.5	70.6	77.05
118256	R. Benson	CC BY	Reptilia	Squamata	Macrocephalosauridae		Gurvansaurus	n. sp.	canaliculatus					38090	43.466667	101.516667	40.77	90.89	83.5	70.6	77.05
118259	R. Benson	CC BY	Reptilia	Squamata	Macrocephalosauridae	n. gen.	Gurvansaurus	n. sp.	potissimus					38090	44.2	103.266667	41.79	92.28	83.5	70.6	77.05
118259	R. Benson	CC BY	Reptilia	Squamata	Macrocephalosauridae	n. gen.	Dzhadochtosaurus	n. sp.	giganteus					38090	44.2	103.266667	41.79	92.28	83.5	70.6	77.05
118259	R. Benson	CC BY	Reptilia	Squamata			Mimeosaurus	n. sp.	tugrikinensis					38090	44.2	103.266667	41.79	92.28	83.5	70.6	77.05
118300	R. Benson	CC BY	Reptilia	Squamata			Carusia		intermedia					37482	41.80048	106.742098	39.61	96.03	83.5	70.6	77.05
118300	R. Benson	CC BY	Reptilia	Squamata			Mimeosaurus		crassus					37482	41.80048	106.742098	39.61	96.03	83.5	70.6	77.05
118300	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Anchaurosaurus	n. sp.	gilmorei					37482	41.80048	106.742098	39.61	96.03	83.5	70.6	77.05
118301	R. Benson	CC BY	Reptilia	Squamata			Mimeosaurus		crassus					37482	41.762276	106.741629	39.58	96.04	83.5	70.6	77.05
118301	R. Benson	CC BY	Reptilia	Squamata	Agamidae		Priscagama		gobiensis					37482	41.762276	106.741629	39.58	96.04	83.5	70.6	77.05
118301	R. Benson	CC BY	Reptilia	Squamata	Teiidae		Conicodontosaurus		djadochtaensis					37482	41.762276	106.741629	39.58	96.04	83.5	70.6	77.05
118301	R. Benson	CC BY	Reptilia	Squamata			Anchaurosaurus		gilmorei					37482	41.762276	106.741629	39.58	96.04	83.5	70.6	77.05
118301	R. Benson	CC BY	Reptilia	Squamata			Carusia		intermedia					37482	41.762276	106.741629	39.58	96.04	83.5	70.6	77.05
118302	R. Benson	CC BY	Reptilia	Squamata			Mimeosaurus		crassus					37482	41.740556	107.040278	39.6	96.33	83.5	70.6	77.05
118338	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Platecarpus		tympaniticus					38119	38.769444	-100.927778	44.15	-70.17	85.8	70.6	78.2
118343	R. Benson		Reptilia	Squamata	Scincidae	n. gen.	Aethesia	n. sp.	frangens					38122	-32.583333	148.95	-34.63	148.62	5.333	0.0117	2.67235
118377	P. Mannion		Reptilia	Squamata		n. gen.	Pachyvaranus	n. sp.	crassispondylus					38134	32.25	-8.53	24.57	-9	70.6	66	68.3
118378	P. Mannion		Reptilia	Squamata			Pachyvaranus		crassispondylus					38134	32.5	-6.3	24.23	-6.8	72.1	66	69.05
118383	R. Benson	CC BY	Reptilia	Squamata	Paramacellodidae	n. gen.	Saurillus	n. sp.	obtusus					34139	50.583333	-1.95	41.44	7.87	145	140.2	142.6
118459	R. Benson		Reptilia	Squamata	Mosasauridae		Hainosaurus	cf.	bernardi					38161	50.660556	4.9375	41.34	6.26	83.5	70.6	77.05
118461	R. Benson		Reptilia	Squamata	Xenosauridae		Exostinus	n. sp.	lancensis					14538	43.2425	-104.286111	49.65	-79.08	70.6	66	68.3
118461	R. Benson		Reptilia	Squamata	Chamopsiidae	n. gen.	Chamops	n. sp.	segnis					14538	43.2425	-104.286111	49.65	-79.08	70.6	66	68.3
118461	R. Benson		Reptilia	Squamata	Teiidae		Iguanavus	n. sp.	teres					14538	43.2425	-104.286111	49.65	-79.08	70.6	66	68.3
118461	R. Benson		Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus		Chamops		denticulatus	14538	43.2425	-104.286111	49.65	-79.08	70.6	66	68.3
118466	R. Benson		Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus		Chamops		denticulatus	14538	42.758056	-104.431944	49.22	-79.44	70.6	66	68.3
118466	R. Benson		Reptilia	Squamata	Chamopsiidae		Chamops		segnis					14538	42.758056	-104.431944	49.22	-79.44	70.6	66	68.3
118469	R. Benson		Reptilia	Squamata	Iguanidae	n. gen.	Parasauromalus	n. sp.	olseni					14538	43.1283035	-104.72433	45.5	-93.06	48.6	37.2	42.9
118941	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Tijubina	n. sp.	pontei					38197	-7.112222	-39.695833	-7.78	-7.46	125	113	119
119011	P. Mannion		Reptilia	Squamata	Mosasauridae		Kourisodon		sp.					38237	34.166667	134.216667	42.56	123.26	83.5	70.6	77.05
119017	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus	informal	sp. B					38237	34.35	135.25	42.56	124.21	70.6	66	68.3
119018	P. Mannion		Reptilia	Squamata	Mosasauridae		Kourisodon		sp.	?	Mosasauridae		indet.	38261	34.416667	135.333333	42.54	123.99	72.1	66	69.05
119018	P. Mannion		Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					38261	34.416667	135.333333	42.54	123.99	72.1	66	69.05
119087	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon		overtoni					38254	49.633333	-110.85	56.87	-76.05	83.5	70.6	77.05
119088	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon		overtoni					38254	49.683333	-112.833333	57.36	-78.24	83.5	70.6	77.05
119089	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon		overtoni					38254	49.683333	-112.833333	57.36	-78.24	83.5	70.6	77.05
122078	R. Benson	CC BY	Reptilia	Squamata	Teiidae	cf.	Meyasaurus		unaensis	cf.	Ilerdaesaurus		unaensis	38868	40.224167	1.858611	29.35	11.09	130	125.45	127.725
122676	P. Mannion		Reptilia	Squamata	Mosasauridae	n. gen.	Yaguarasaurus	n. sp.	columbianus					39110	2.833333	-75.466667	-3.04	-52.04	93.5	89.3	91.4
122680	P. Mannion		Reptilia	Squamata	Mosasauridae		Yaguarasaurus		columbianus					39110	2.833333	-75.466667	-3.04	-52.04	93.5	89.3	91.4
122682	P. Mannion		Reptilia	Squamata	Mosasauridae		Yaguarasaurus		columbianus					39110	2.816667	-75.466667	-3.05	-52.04	93.5	89.3	91.4
122683	P. Mannion		Reptilia	Squamata	Mosasauridae		Yaguarasaurus		columbianus					39110	2.525	-75.783333	-3.33	-52.37	93.5	89.3	91.4
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae	n. gen.	Eremiasaurus	n. sp.	heterodontus					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus	cf.	anceps					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus	n. sp.	beaugei					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Platecarpus	n. sp.	ptychodon					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Halisaurus		arambourgi					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Globidens		phosphaticus					39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123268	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Igdamanosaurus		aegyptiacus		Globidens		aegyptiacus	39472	32.883333	-6.633333	24.8	-7.13	70.6	66	68.3
123269	P. Mannion		Reptilia	Squamata	Mosasauridae		Eremiasaurus		heterodontus					39472	32.875	-6.620833	24.79	-7.12	70.6	66	68.3
123550	P. Mannion		Reptilia	Squamata	Aigialosauridae	n. gen.	Aigialosaurus	n. sp.	bucchichi	n. gen.	Opetiosaurus	n. sp.	bucchichi	39744	43.183333	16.583333	25.15	15.83	99.6	93.5	96.55
123551	P. Mannion		Reptilia	Squamata	Aigialosauridae	n. gen.	Aigialosaurus	n. sp.	dalmaticus					39745	43.183333	16.583333	25.15	15.83	99.6	93.5	96.55
123567	P. Mannion		Reptilia	Squamata	Aigialosauridae	n. gen.	Carsosaurus	n. sp.	marchesetti					7928	45.816667	13.745	28.31	14.67	99.6	93.5	96.55
123571	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus	n. sp.	planifrons		Clidastes	n. sp.	planifrons	33389	38.833333	-100.116667	41.6	-66.44	89.3	83.5	86.4
123572	P. Mannion		Reptilia	Squamata	Mosasauridae		Platecarpus		planifrons					33389	38.833333	-100.116667	41.6	-66.44	89.3	83.5	86.4
123574	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Platecarpus		planifrons					33389	38.748	-100.2141	41.54	-66.57	89.3	83.5	86.4
123577	P. Mannion		Reptilia	Squamata	Mosasauridae		Ectenosaurus		clidastoides					39759	39.116667	-100.016667	42.22	-66.44	86.3	83.6	84.95
123581	P. Mannion		Reptilia	Squamata	Mosasauridae		Hainosaurus	n. sp.	neumilleri					39761	43.2	-99.18	48.13	-67.11	83.5	70.6	77.05
123582	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens	n. sp.	schurmanni					39762	44.188333	-99.702222	49.19	-67.16	83.5	70.6	77.05
123875	M. Uhen	CC BY	Reptilia	Squamata	Scincidae		Eumeces		laticeps					39873	38.605556	-79.370833	38.63	-79.15	2.588	0.0117	1.29985
123875	M. Uhen	CC BY	Reptilia	Squamata	Scincidae		Eumeces		fasciatus					39873	38.605556	-79.370833	38.63	-79.15	2.588	0.0117	1.29985
123875	M. Uhen	CC BY	Reptilia	Squamata	Iguanidae		Sceloporus		undulatus					39873	38.605556	-79.370833	38.63	-79.15	2.588	0.0117	1.29985
123917	M. Uhen		Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					39857	40.405556	-74.031667	38.05	-41.35	100.5	66	83.25
124319	M. Uhen		Reptilia	Squamata	Iguanidae		Sceloporus		undulatus					39916	38.7	-79.3	38.72	-79.08	2.588	0.0117	1.29985
124319	M. Uhen		Reptilia	Squamata	Scincidae		Eumeces		fasciatus					39916	38.7	-79.3	38.72	-79.08	2.588	0.0117	1.29985
125074	M. Uhen	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					40545	38.963889	-76.708333	37.29	-44.38	100.5	66	83.25
126598	M. Uhen	CC BY	Reptilia	Squamata	Mosasauridae		Halisaurus		platyspondylus					41092	39.556944	-75.631944	32.38	-35.88	145	66	105.5
126599	M. Uhen	CC BY	Reptilia	Squamata	Mosasauridae		Halisaurus		platyspondylus					41092	39.540278	-75.728889	39.04	-45.66	83.5	70.6	77.05
127082	M. Uhen	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon		rapax					41281	40.25	-74.116667	37.92	-41.49	100.5	66	83.25
127082	M. Uhen	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		maximus					41281	40.25	-74.116667	37.92	-41.49	100.5	66	83.25
127108	M. Uhen	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		dekayi					39857	40.106944	-74.514167	40.41	-49.53	72.1	66	69.05
129861	M. Clapham	CC BY	Reptilia	Squamata	Gekkonidae		Platydactylus	n. sp.	minutus					49447	-6.87	39.34	-6.87	39.34	0.0117	0	0.00585
130809	R. Benson	CC BY	Reptilia	Squamata		n. gen.	Naocephalus	n. sp.	porrectus					53110	41.2	-110.5	45.23	-96.81	50.3	46.2	48.25
132509	P. Mannion		Reptilia	Squamata	Mosasauridae		Globidens		sp.					42690	39.13396	-101.373845	44.77	-71.21	83.5	70.6	77.05
132555	P. Mannion	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon		sp.					42705	51.263333	-112.325	58.73	-76.63	83.5	70.6	77.05
132603	P. Mannion		Reptilia	Squamata	Mosasauridae	n. gen.	Eidolosaurus	n. sp.	trauthi					42712	45.816667	13.745	29.08	14.45	99.6	89.3	94.45
132949	P. Mannion	CC BY	Reptilia	Squamata	Polyodontobaenidae	n. gen.	Polyodontobaena	n. sp.	belgica					42813	50.433333	3.75	43.99	1.91	66	59.2	62.6
132949	P. Mannion	CC BY	Reptilia	Squamata		n. gen.	Scincoideus	n. sp.	haininensis					42813	50.433333	3.75	43.99	1.91	66	59.2	62.6
134954	J. Mueller		Reptilia	Squamata	Anguidae		Ophisaurus		sp.					43315	48.443611	11.044444	48.71	9.65	14.88	14.88	14.88
134954	J. Mueller		Reptilia	Squamata	Lacertidae		Lacerta		sp.					43315	48.443611	11.044444	48.71	9.65	14.88	14.88	14.88
134954	J. Mueller		Reptilia	Squamata	Lacertidae		Edlartetia		sansaniensis					43315	48.443611	11.044444	48.71	9.65	14.88	14.88	14.88
134954	J. Mueller		Reptilia	Squamata	Anguidae		Pseudopus		laurillardi					43315	48.443611	11.044444	48.71	9.65	14.88	14.88	14.88
135038	J. Mueller		Reptilia	Squamata	Lacertidae		Lacerta		sp.					43315	48.443611	11.044444	48.71	9.65	15	15	15
135038	J. Mueller		Reptilia	Squamata	Anguidae		Pseudopus		laurillardi					43315	48.443611	11.044444	48.71	9.65	15	15	15
135038	J. Mueller		Reptilia	Squamata	Chamaeleonidae		Chamaeleo		caroliquarti					43315	48.443611	11.044444	48.71	9.65	15	15	15
135741	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					43426	51.995833	-112.883333	59.69	-84.36	70.6	66	68.3
135788	J. Mueller		Reptilia	Squamata	Lacertidae		Lacerta	informal	sp. 1					43448	45.54	101.138056	46.24	100.22	23.03	15.97	19.5
135790	J. Mueller		Reptilia	Squamata	Agamidae		Tinosaurus		sp.					43448	45.266944	101.7625	46.72	99.31	33.9	28.4	31.15
